Time,Start,Max,Min,End,Tot_trans,Mid,Difindex,Buyindex,Higeindex,PL
1527292800000,823707,823707,823328,823328,0.0206,823517,-1,0,0,0
1527292860000,823318,823318,822277,822514,0.956,822797,-1,0,0,0
1527292920000,822529,823391,822000,822370,0.407,822695,-1,-2,0,0
1527292980000,821921,822724,821761,821761,1.2639,822242,-1,-2,0,0
1527293040000,821830,822353,821809,822047,0.111,822081,0,-1,0,0
1527293100000,822035,822341,822032,822341,0.1283,822186,0,0,1,0
1527293160000,822341,822451,822341,822446,0.1624,822396,0,0,1,0
1527293220000,822402,822528,821446,822453,0.1477,821987,0,0,0,0
1527293280000,821463,822289,821386,822289,0.126,821837,0,0,1,0
1527293340000,821455,822298,821435,822298,0.2473,821866,0,0,1,0
1527293400000,822378,822383,822378,822383,0.0181,822380,0,0,1,0
1527293460000,822399,822533,822399,822533,0.132,822466,0,0,1,0
1527293520000,822523,823181,822523,822769,1.2258,822852,0,0,0,0
1527293580000,822754,823505,822110,822933,0.8605,822807,0,0,0,0
1527293640000,822933,823814,821322,822989,0.6347,822568,0,0,0,0
1527293700000,822127,822421,821494,822416,0.3084,821957,0,0,1,0
1527293760000,821842,822339,821842,822339,0.4688,822090,0,0,1,0
1527293820000,822339,822340,822330,822340,0.5318,822335,0,0,1,0
1527293880000,822339,822340,821932,822320,0.4887,822136,-1,-1,0,0
1527293940000,822313,822340,821738,822261,0.2244,822039,-1,-2,0,0
1527294000000,822340,822340,822221,822330,0.176,822280,-1,-2,0,0
1527294060000,822330,822331,821674,821674,0.086,822002,-1,-2,0,0
1527294120000,822250,822340,821810,821833,2.8424,822075,-1,-2,0,0
1527294180000,822320,822320,821484,822295,0.415,821902,-1,-2,0,0
1527294240000,822295,822295,822295,822295,0.0,822295,0,-1,0,0
1527294300000,821924,821924,821924,821924,0.01,821924,0,0,0,0
1527294360000,821914,821924,821900,821914,0.04,821912,0,0,0,0
1527294420000,821913,821924,821625,821625,0.11,821774,-1,-1,0,0
1527294480000,821894,822315,821894,822315,0.13,822104,0,-1,1,0
1527294540000,822305,822305,822305,822305,0.0056,822305,0,0,0,0
1527294600000,822315,822340,822315,822340,0.3346,822327,0,0,1,0
1527294660000,822340,822340,821978,822340,1.961,822159,0,0,0,0
1527294720000,822339,822340,822212,822340,1.9269,822276,0,0,1,0
1527294780000,822330,822340,822212,822212,0.888,822276,-1,-1,0,0
1527294840000,822247,822247,821523,822240,0.4718,821885,-1,-2,0,0
1527294900000,822259,822325,821652,821652,0.371,821988,-1,-2,0,0
1527294960000,822237,822335,822236,822335,0.23,822285,0,-1,1,0
1527295020000,822330,822340,821483,821483,0.326,821911,-1,-1,0,0
1527295080000,822040,822340,821593,822330,0.24,821966,0,-1,1,0
1527295140000,822330,822340,821330,822114,1.2351,821835,-1,-1,0,0
1527295200000,821671,822337,820519,821379,0.9868,821428,-1,-2,0,0
1527295260000,820608,821128,820206,820354,0.4312,820667,-1,-2,0,0
1527295320000,820353,822340,820343,820748,1.7792,821341,0,-1,0,0
1527295380000,820751,820751,820000,820000,0.5335,820375,-1,-1,0,0
1527295440000,820021,820087,819329,820087,0.4725,819708,0,-1,1,0
1527295500000,820107,820847,820107,820691,0.3191,820477,0,0,0,0
1527295560000,820740,822252,820465,820727,0.2009,821358,-1,-1,0,0
1527295620000,821031,821827,820749,821073,0.5313,821288,0,-1,0,0
1527295680000,821067,821068,820505,820505,0.04,820786,-1,-1,0,0
1527295740000,820990,822340,820818,820818,0.6067,821579,-1,-2,0,0
1527295800000,821719,822339,820729,822339,0.488,821534,0,-1,1,0
1527295860000,821609,821660,821362,821462,0.1143,821511,-1,-1,0,0
1527295920000,821022,821022,821012,821012,0.0102,821017,-1,-2,0,0
1527295980000,821012,821012,820525,820854,0.3675,820768,-1,-2,0,0
1527296040000,821695,822007,821169,821169,0.1,821588,-1,-2,0,0
1527296100000,821318,821318,821305,821305,0.021,821311,-1,-2,0,0
1527296160000,821020,821318,820320,820525,0.545,820819,-1,-2,0,0
1527296220000,820598,820598,820525,820525,0.089,820561,-1,-2,0,0
1527296280000,820540,820540,820540,820540,0.02,820540,0,-1,0,0
1527296340000,820813,821256,820715,821246,0.119,820985,0,0,1,0
1527296400000,821241,821241,821005,821105,0.1215,821123,-1,-1,0,0
1527296460000,821000,821000,820525,820525,0.7793,820762,-1,-2,0,0
1527296520000,820525,820613,820490,820500,5.3358,820551,-1,-2,0,0
1527296580000,820500,820500,820385,820385,0.5018,820442,-1,-2,0,0
1527296640000,820395,820545,820390,820545,0.1861,820467,0,-1,1,0
1527296700000,821091,821091,820355,820450,0.0571,820723,-1,-1,0,0
1527296760000,821201,821211,820598,820610,0.1759,820904,-1,-2,0,0
1527296820000,820620,820620,820610,820610,0.684,820615,-1,-2,0,0
1527296880000,820620,820751,820320,820751,0.0345,820535,0,-1,1,0
1527296940000,820751,820751,819599,820180,0.7977,820175,-1,-1,0,0
1527297000000,820030,820050,819111,819111,0.0984,819580,-1,-2,0,0
1527297060000,819162,819162,819034,819058,0.3584,819098,-1,-2,0,0
1527297120000,819095,820095,819092,820095,0.1001,819593,0,-1,1,0
1527297180000,819711,819711,819204,819204,0.0633,819457,-1,-1,0,0
1527297240000,819471,820450,819471,820440,0.4023,819960,0,-1,1,0
1527297300000,820445,820645,819946,820645,0.2756,820295,0,0,1,0
1527297360000,820999,821370,820644,821370,0.0743,821007,0,0,1,0
1527297420000,821269,821269,819998,820669,1.1,820633,-1,-1,0,0
1527297480000,820669,820699,819998,820699,0.2182,820348,0,-1,1,0
1527297540000,820699,820699,820699,820699,0.0,820699,0,0,0,0
1527297600000,820960,821000,820960,821000,0.0103,820980,0,0,1,0
1527297660000,821243,821262,821108,821212,0.2516,821185,-1,-1,0,0
1527297720000,821138,821250,819518,820096,0.2751,820384,-1,-2,0,0
1527297780000,820146,820973,820096,820157,0.2034,820534,0,-1,0,0
1527297840000,820096,820096,819348,820076,0.6723,819722,-1,-1,0,0
1527297900000,820130,820149,819864,819949,0.8885,820006,-1,-2,0,0
1527297960000,820000,820701,820000,820006,3.6014,820350,0,-1,0,0
1527298020000,820559,821677,818931,820955,1.2305,820304,0,0,0,0
1527298080000,821164,821168,820833,820835,0.2201,821000,-1,-1,0,0
1527298140000,821068,821072,821068,821072,0.191,821070,0,-1,1,0
1527298200000,820907,821062,820840,820840,0.3091,820951,-1,-1,0,0
1527298260000,820840,820840,820840,820840,0.0,820840,0,-1,0,0
1527298320000,820971,820981,820850,820850,0.25,820915,-1,-1,0,0
1527298380000,820840,821072,819965,821072,0.5151,820518,0,-1,1,0
1527298440000,821090,821262,820253,820833,0.9469,820757,-1,-1,0,0
1527298500000,821036,821323,821036,821306,0.3323,821179,0,-1,1,0
1527298560000,821500,821906,820755,821906,0.3016,821330,0,0,1,0
1527298620000,820906,821898,820891,821898,0.0621,821394,0,0,1,0
1527298680000,821323,822800,821310,821916,0.365,822055,0,0,0,0
1527298740000,822516,822800,821348,821852,1.0603,822074,-1,-1,0,0
1527298800000,821818,822654,821120,821546,0.4288,821887,-1,-2,0,0
1527298860000,821442,822800,820898,822046,0.6713,821849,0,-1,0,0
1527298920000,822105,822690,821631,821970,0.304,822160,-1,-1,0,0
1527298980000,821661,822148,820932,821590,0.7474,821540,-1,-2,0,0
1527299040000,821507,821887,821507,821864,0.08,821697,0,-1,1,0
1527299100000,822002,822004,822002,822004,0.0296,822003,0,0,1,0
1527299160000,821980,822050,821980,822030,0.3033,822015,0,0,0,0
