Time,Start,Max,Min,End,Tot_trans,Mid,Difindex,Buyindex,Higeindex,PL
1517875200000,742222,743660,740783,743655,0.0819,742221,1,0,1,0
1517875260000,743873,744000,742399,744000,10.7853,743199,0,0,1,0
1517875320000,743995,748783,743985,748782,4.0378,746384,1,1,1,0
1517875380000,748782,754500,747149,750122,1.3446,750824,1,2,0,0
1517875440000,750122,751997,750000,751997,0.7719,750998,1,2,1,0
1517875500000,750335,751863,746596,748694,3.0316,749229,-1,0,0,0
1517875560000,749476,752000,743099,746361,2.4893,747549,-1,-2,0,0
1517875620000,746144,748081,745167,746906,0.449,746624,0,-1,0,0
1517875680000,747984,748375,745229,748375,1.3171,746802,0,0,1,0
1517875740000,748457,752047,748088,752046,2.2455,750067,1,1,1,0
1517875800000,752046,755000,752046,755000,2.6471,753523,1,2,1,0
1517875860000,754032,762220,754027,755237,0.5349,758123,1,2,0,0
1517875920000,755237,760000,754988,758674,2.5943,757494,1,2,0,1205
1517875980000,755590,758521,754000,755257,1.309,756260,-1,0,0,1205
1517876040000,754870,757363,749290,755588,2.4888,753326,0,-1,0,1205
1517876100000,755000,755000,745000,750000,8.8293,750000,-1,-1,0,1205
1517876160000,750145,752278,750000,752278,0.8732,751139,1,0,1,1205
1517876220000,751530,754755,751530,753331,0.4362,753142,1,2,0,1205
1517876280000,754755,756000,753337,756000,1.3274,754668,1,2,1,1205
1517876340000,755916,756000,754203,754203,0.0332,755101,-1,0,0,1205
1517876400000,755329,755329,754203,755090,0.199,754766,-1,-2,0,1205
1517876460000,754777,756088,748020,752500,0.5753,752054,-1,-2,0,1205
1517876520000,752500,754158,752027,753216,0.2965,753092,0,-1,0,1205
1517876580000,752515,753914,750058,750058,0.3019,751986,-1,-1,0,1205
1517876640000,750058,750309,748129,748561,0.4201,749219,-1,-2,0,1205
1517876700000,748481,750000,748481,750000,0.1825,749240,1,0,1,1205
1517876760000,749629,749999,748130,749999,0.4551,749064,0,1,1,1205
1517876820000,749072,749999,749072,749563,0.0074,749535,0,0,0,1205
1517876880000,749563,749999,748129,749500,0.32,749064,-1,-1,0,1205
1517876940000,749259,749749,749000,749000,1.1,749374,-1,-2,0,1205
1517877000000,749000,749467,741737,742934,1.3963,745602,-1,-2,0,1205
1517877060000,742936,748856,740039,745655,0.4432,744447,1,0,0,1205
1517877120000,747102,747102,740934,746290,1.6902,744018,-1,0,0,1205
1517877180000,746290,749999,746290,748116,1.6276,748144,1,0,0,1205
1517877240000,749991,750000,747167,750000,1.6276,748583,0,1,1,1205
1517877300000,750005,753416,750005,751493,1.1799,751710,1,1,0,1205
1517877360000,750028,753404,750001,753404,0.4088,751702,1,2,1,1205
1517877420000,751506,752787,750380,750496,0.1073,751583,-1,0,0,1205
1517877480000,750496,751908,750026,750964,0.8649,750967,0,-1,0,1205
1517877540000,750963,751032,750053,751032,0.021,750542,0,0,1,1205
1517877600000,751026,755000,750027,751977,1.6037,752513,0,0,0,1205
1517877660000,750746,753359,750746,753359,0.1089,752052,1,1,1,1205
1517877720000,753359,755000,753176,753272,0.2724,754088,-1,0,0,1205
1517877780000,753176,755000,752111,752276,0.1326,753555,-1,-2,0,1205
1517877840000,752276,755000,752221,753015,2.0609,753610,0,-1,0,1205
1517877900000,753025,756278,752437,756278,0.0913,754357,1,1,1,1205
1517877960000,754969,758000,754964,756655,0.2056,756482,1,2,0,1205
1517878020000,758000,762000,756646,758021,1.0969,759323,0,1,0,1205
1517878080000,756717,761930,756260,756540,0.6718,759095,-1,-1,0,1205
1517878140000,756540,760694,755000,755901,1.0138,757847,-1,-2,0,1205
1517878200000,756047,757789,755900,756128,0.1417,756844,0,-1,0,1205
1517878260000,756955,759137,756200,756200,0.315,757668,-1,-1,0,1205
1517878320000,756200,756210,754322,755000,4.4737,755266,-1,-2,0,1205
1517878380000,755010,755465,753660,754425,0.4729,754562,-1,-2,0,1205
1517878440000,754462,754462,751444,753322,0.8803,752953,-1,-2,0,1205
1517878500000,753327,754599,752831,752831,0.4682,753715,-1,-2,0,1205
1517878560000,752831,754882,752813,754103,0.3031,753847,1,0,0,1205
1517878620000,754645,755466,754645,755461,0.1904,755055,0,1,1,1205
1517878680000,755060,755466,754500,755102,0.2767,754983,0,0,0,1205
1517878740000,755118,755466,754500,755000,0.3893,754983,-1,-1,0,1205
1517878800000,754500,754980,753583,753583,0.2372,754281,-1,-2,0,1205
1517878860000,753583,753583,751594,751594,0.5986,752588,-1,-2,0,1205
1517878920000,752296,752296,750001,750005,0.7335,751148,-1,-2,0,1205
1517878980000,750103,751864,750000,751864,0.6401,750932,1,0,1,1205
1517879040000,751864,751864,750000,750005,0.2692,750932,-1,0,0,1205
1517879100000,750006,751068,749221,750000,0.4112,750144,-1,-2,0,1205
1517879160000,750000,750433,748105,748105,0.2723,749269,-1,-2,0,1205
1517879220000,748100,748100,745337,745337,0.0958,746718,-1,-2,0,1205
1517879280000,747108,747712,745336,747712,0.315,746524,0,-1,1,1205
1517879340000,745336,747452,744978,745193,0.5869,746215,-1,-1,0,1205
1517879400000,745180,746742,741051,746389,1.7347,743896,1,0,0,1205
1517879460000,746388,747722,744692,746334,0.3343,746207,-1,0,0,1205
1517879520000,747722,749305,746341,746398,0.1887,747823,-1,-2,0,1205
1517879580000,746399,748270,746398,746399,0.4124,747334,0,-1,0,1205
1517879640000,746492,746590,746398,746442,0.3551,746494,-1,-1,0,1205
1517879700000,746425,746550,744689,746017,0.691,745619,-1,-2,0,1205
1517879760000,745687,745687,743015,743015,0.0915,744351,-1,-2,0,1205
1517879820000,743808,743808,741090,741115,0.599,742449,-1,-2,0,1205
1517879880000,741059,741089,738223,738270,2.8074,739656,-1,-2,0,1205
1517879940000,737423,738148,731629,733519,2.7144,734888,-1,-2,0,1205
1517880000000,733071,736726,732625,734721,0.3617,734675,1,0,0,1205
1517880060000,733756,734721,730941,731630,0.4015,732831,-1,0,0,1205
1517880120000,730972,730979,730000,730819,0.9703,730489,-1,-2,0,1205
1517880180000,730819,730898,727020,727020,0.5293,728959,-1,-2,0,1205
1517880240000,727482,728000,726000,727012,0.5644,727000,-1,-2,0,1205
1517880300000,727015,730556,727015,728144,1.048,728785,1,0,0,1205
1517880360000,728154,730040,725041,726475,2.2664,727540,-1,0,0,1205
1517880420000,725963,726438,725005,725005,0.3369,725721,-1,-2,0,1205
1517880480000,725745,726592,724653,726591,1.6404,725622,0,-1,1,1205
1517880540000,724235,725257,720035,722669,1.2334,722646,-1,-1,0,1205
1517880600000,721360,723180,720067,722690,0.8593,721623,1,0,0,1205
1517880660000,722690,722824,720001,720001,1.592,721412,-1,0,0,1205
1517880720000,720061,722494,720000,720312,1.6681,721247,0,-1,0,1205
1517880780000,720232,723537,720231,720411,1.3016,721884,0,0,0,1205
1517880840000,720411,725111,720411,723236,0.473,722761,1,1,0,1205
1517880900000,723235,724192,722000,723224,0.6189,723096,-1,0,0,1205
1517880960000,723224,723224,720035,722000,0.4624,721629,-1,-2,0,1205
1517881020000,721776,722000,720000,720000,0.8268,721000,-1,-2,0,1205
1517881080000,720299,720401,720000,720000,0.4283,720200,-1,-2,0,1205
1517881140000,720000,720202,715743,717809,1.3325,717972,-1,-2,0,1205
1517881200000,715744,719096,712000,712023,1.8964,715548,-1,-2,0,1205
1517881260000,712000,716560,710700,716560,1.9327,713630,1,0,1,1205
1517881320000,716556,717403,715850,716559,1.3709,716626,0,1,0,1205
1517881380000,716559,716878,711898,712104,1.4822,714388,-1,-1,0,1205
1517881440000,712104,713500,710700,712378,2.3966,712100,0,-1,0,1205
1517881500000,710733,712801,710700,712731,1.1641,711750,1,1,1,1205
1517881560000,710701,712000,710000,710000,4.5192,711000,-1,0,0,1205
