Time,Start,Max,Min,End,Tot_trans
1517702400000,994440,994550,993496,993496,0.1737
1517702460000,992565,992565,987650,990000,0.4871
1517702520000,991174,992531,991174,991175,0.1135
1517702580000,991990,991990,991990,991990,0.0088
1517702640000,990018,992000,990018,992000,0.0275
1517702700000,991998,992531,991998,992531,0.5888
1517702760000,992531,992531,992011,992531,0.0349
1517702820000,992521,992531,992521,992531,0.0400
1517702880000,992531,994732,992531,994731,0.0943
1517702940000,994731,994733,992513,992513,0.1765
1517703000000,994643,994643,992135,992135,0.2441
1517703060000,992002,994552,992001,994552,0.0878
1517703120000,991384,991386,991384,991384,0.1579
1517703180000,994047,994552,993915,994552,0.1000
1517703240000,994552,994552,992012,994552,0.4942
1517703300000,994552,995010,994534,994998,1.4673
1517703360000,994984,994999,994984,994998,0.0597
1517703420000,994998,996448,992770,994324,0.3527
1517703480000,994328,994328,992550,992550,0.1366
1517703540000,992550,992550,992550,992550,0.0000
1517703600000,992562,992562,992550,992550,0.0006
1517703660000,992550,994762,992393,994762,0.1031
1517703720000,992762,992762,991595,991595,0.1386
1517703780000,990000,990000,989132,989132,0.3071
1517703840000,988375,988375,988375,988375,0.0072
1517703900000,987652,987652,987500,987500,0.1948
1517703960000,987674,987674,987674,987674,0.0072
1517704020000,987858,990439,987857,990438,0.1316
1517704080000,990000,990025,987927,987927,0.1150
1517704140000,987917,990031,987765,990005,0.3227
1517704200000,990001,990853,990000,990000,0.7389
1517704260000,990000,990061,988729,990061,0.0750
1517704320000,987770,989881,987765,987795,0.3186
1517704380000,989849,989869,987777,989869,0.4996
1517704440000,989820,989881,987866,989881,0.6902
1517704500000,989802,991686,988827,988844,0.1971
1517704560000,989050,989050,989050,989050,0.0100
1517704620000,989218,989218,987797,987797,0.3085
1517704680000,988986,988986,988986,988986,0.0050
1517704740000,988976,990841,988031,990841,0.3965
1517704800000,990841,990841,988039,988049,0.1880
1517704860000,989944,990385,989944,990385,0.0404
1517704920000,990257,990259,990257,990259,0.2446
1517704980000,990255,990256,987777,987777,0.4952
1517705040000,987777,987777,986814,986816,0.4794
1517705100000,987726,987726,987690,987690,0.0009
1517705160000,985325,987630,984183,984183,0.4257
1517705220000,984179,984179,982717,982717,0.1269
1517705280000,982716,982718,980811,980819,0.3629
1517705340000,982637,984658,980815,984658,0.5788
1517705400000,984638,984638,983357,983411,0.2860
1517705460000,983399,983954,983399,983954,0.1365
1517705520000,985786,985798,984060,984065,0.1964
1517705580000,985748,985811,983954,983954,0.5991
1517705640000,983955,983979,981411,981411,1.5846
1517705700000,981411,983352,981309,981550,0.2386
1517705760000,981550,981551,981359,981449,0.1383
1517705820000,981465,985632,981465,981946,0.3733
1517705880000,982107,982107,982049,982078,0.2062
1517705940000,982078,982078,981849,981949,0.5558
1517706000000,981951,981962,979980,979980,0.5642
1517706060000,979090,979090,978754,979011,0.2253
1517706120000,978984,978984,976000,976510,0.6966
1517706180000,976142,978691,976000,978668,1.1416
1517706240000,978671,980293,978670,980290,0.1617
1517706300000,980320,982751,980319,982751,0.0966
1517706360000,982250,982877,982211,982849,0.1190
